% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.010368034e+04 +1.010368034e+04 +9.641590337e+03 +9.641590337e+03 +2.8403e+00 +4.7957e+00 +3.0851e+00 -2.2951e+00 +9.0346e-01 +4.2043e+00 +2.1007e+00 -4.5302e+00 +1.2938e+00 -4.2274e+00 +2.3580e+00 +1.7714e+00 -3.8930e-01 -4.4694e+00 +3.6287e+00 -5.8297e-01 +3.2846e+00 +2.6064e+00 -1.7647e+00 +4.2388e-01 -2.4791e+00 -9.3476e-01 +3.1811e+00 +2.7981e+00 +3.7647e+00 +9.1842e-01 -4.3088e+00 +1.5610e+00 +4.7925e+00 -4.7110e+00 -1.4155e+00 -4.2514e+00 -1.3056e+00 -7.6366e-02 -4.3502e-02 +2.9408e-02 +2.2356e+00 -4.4929e+00 -3.1374e+00 -4.1980e+00
5 +6.977526033e+03 +6.977526033e+03 +6.515436033e+03 +6.515436033e+03 -4.3886e+00 -3.7202e+00 +8.7042e-01 +2.0043e+00 +3.0810e+00 +7.4041e-01 +1.9390e+00 -1.1988e+00 +2.9555e+00 -4.3458e+00 -2.9641e+00 +1.2148e-01 -1.8362e+00 +9.5186e-01 +4.4501e+00 +1.4673e+00 -3.6318e+00 +1.3392e+00 +2.7048e+00 +2.0097e+00 +3.3638e+00 +1.2687e+00 -1.8336e-01 +2.8053e+00 -4.2928e+00 -4.8000e-01 +6.7821e-01 +1.8288e+00 -1.8860e+00 +4.4501e+00 +2.6801e-02 -3.1869e+00 -1.6778e+00 +3.8069e+00 -4.4425e+00 +6.8736e-01 -2.9177e+00 +8.7686e-02 +2.4865e-01 -7.7103e-01
16 +6.170549569e+03 +6.170549569e+03 +5.708459569e+03 +5.708459569e+03 +4.0799e-01 -1.2407e+00 +2.7331e+00 +4.6171e+00 +3.8793e+00 -2.4263e+00 +1.5226e+00 +4.7488e-01 +4.7253e+00 -1.7253e+00 -3.4579e-02 -2.0720e+00 +3.5540e-01 -1.5240e+00 +3.9132e+00 +2.6593e+00 -4.2068e+00 -2.4063e+00 -5.3093e-01 -5.3745e-01 +1.1013e+00 +5.9856e-01 -1.0840e+00 -5.5714e-01 +3.1499e+00 -2.6907e+00 -1.9969e+00 -1.4072e+00 -2.9036e+00 -1.2946e+00 -1.6699e+00 +5.5830e-01 -6.6681e-02 +4.4480e+00 +2.0902e-01 -1.1920e+00 +1.4103e+00 -4.0023e+00 +2.4450e+00 -4.3946e+00
119 +2.544467408e+03 +2.544467408e+03 +2.082377408e+03 +2.082377408e+03 +9.5703e-01 -3.9899e+00 -2.3963e+00 +4.8141e+00 -6.2574e-01 +3.2463e+00 +1.0679e+00 -2.9219e+00 +4.4657e-02 -1.3796e+00 +1.6897e+00 -3.6027e-01 -2.7932e+00 -4.7060e+00 +1.7562e+00 +9.5690e-01 +1.7305e+00 -4.5205e+00 -1.4794e+00 -3.7268e+00 -4.3527e+00 +3.0940e+00 -3.8934e+00 -1.9663e+00 -4.3905e+00 +2.8872e+00 -4.5934e+00 -2.6104e+00 +1.0108e+00 -1.6990e-01 -2.1206e-01 -2.8959e+00 -1.1247e+00 +2.0342e+00 +2.2054e-01 -3.9453e+00 +7.8682e-01 +8.9151e-01 +1.4731e-01 +1.6000e+00
320 +2.493788471e+03 +2.493788471e+03 +2.031698471e+03 +2.031698471e+03 -1.3129e+00 -9.4911e-01 +9.9822e-01 -2.3131e+00 -6.7458e-02 -3.6718e+00 -2.3096e+00 -2.1054e+00 +3.4424e+00 +4.7098e+00 +1.5773e+00 -2.8911e+00 -2.4345e+00 -4.1251e+00 -1.3652e+00 -1.8207e+00 +6.0049e-01 +1.0652e+00 +1.0550e+00 +2.7504e+00 -3.8258e+00 -2.0651e+00 +1.5591e+00 -1.6024e+00 -7.5706e-01 -3.2965e+00 -2.0335e+00 +1.2647e+00 -4.1961e+00 -6.8175e-01 -4.3029e+00 +3.1550e+00 +4.5816e-02 -4.9742e-01 +7.0885e-01 -4.7149e+00 -3.2475e+00 +4.3707e+00 -5.3703e-01 +2.1356e+00
10821 +1.561375254e+03 +1.561375254e+03 +1.099285254e+03 +1.099285254e+03 -3.5120e+00 -2.3423e+00 +2.1935e-03 -2.9470e+00 +2.6412e+00 +8.0709e-01 +2.5735e+00 +1.9559e+00 -2.3509e+00 -1.2013e+00 +1.8221e+00 +2.9795e+00 -4.5161e+00 -2.7098e+00 -2.0616e+00 -3.0125e+00 -2.3591e+00 -4.5913e+00 -1.8454e+00 +2.6497e+00 -1.8756e+00 +2.5606e+00 +8.2589e-01 +4.4223e+00 +2.2089e-01 +2.8572e+00 -4.0892e-01 -3.5010e+00 -2.5044e+00 +1.5038e+00 -1.5998e+00 +2.2630e-01 +1.3928e+00 +1.8762e+00 -1.9084e+00 -1.9783e+00 +9.6821e-01 +4.4370e-01 +5.3602e-01 +8.9537e-01
40140 +9.908255962e+02 +9.908255962e+02 +5.287355962e+02 +5.287355962e+02 +4.4456e-01 +3.9479e+00 -1.7291e+00 -8.2626e-01 -2.5537e+00 +3.9950e+00 -5.3847e-01 -2.7687e-02 +1.9537e+00 +9.2223e-01 -1.8318e+00 -2.7552e+00 -4.4479e+00 -2.6893e+00 -1.1604e+00 -1.7446e+00 -2.0650e+00 +4.4687e-01 +1.0809e+00 -3.1237e-01 -3.9771e-02 -2.1710e+00 -3.3677e-01 -1.7188e+00 +1.9156e+00 -1.5144e-01 -3.2682e-01 -3.9027e+00 +1.4685e+00 +4.0556e+00 -1.0356e+00 -1.6668e+00 +4.8806e-01 +3.7318e+00 -1.2972e-01 -2.6681e+00 +3.3293e-02 +4.3646e+00 -4.6175e-01 -1.6505e+00
60175 +6.211594620e+02 +6.211594620e+02 +1.590694620e+02 +1.590694620e+02 -8.0897e-01 +1.3422e+00 -6.2942e-01 +2.5385e+00 -5.1600e-01 +4.0387e+00 -2.5134e+00 +1.2442e+00 +1.3161e-01 +4.0245e+00 +2.0670e+00 -4.6938e+00 -6.1805e-01 -4.5053e+00 +9.1159e-01 -4.0790e+00 -6.5277e-01 +3.7255e+00 +2.2721e+00 +3.3114e+00 +8.3533e-01 +3.5178e+00 +1.4649e+00 +1.4134e+00 +1.9455e+00 -1.0899e+00 -1.0428e+00 -4.8961e+00 +2.0378e+00 +8.3896e-01 -2.6486e+00 -8.1948e-01 +1.4713e+00 +1.1603e+00 -3.3675e-01 -2.4836e+00 +9.6510e-01 +3.7181e+00 -3.7556e-01 -1.6581e+00
91202 +3.764320220e+02 +3.764320220e+02 -8.565797801e+01 -8.565797801e+01 +5.5319e-01 -4.1957e-01 +2.1988e+00 +1.8986e+00 -5.4529e-01 +6.9333e-01 -7.5310e-01 +1.1641e+00 +1.7130e+00 +8.2706e-01 +2.1175e+00 -4.5732e+00 -1.7758e+00 -2.4374e+00 -2.0537e+00 -3.3902e+00 -6.5277e-01 +3.7255e+00 +2.2721e+00 +3.3114e+00 -4.2136e-02 +2.3505e+00 +1.4649e+00 +1.4131e+00 +1.9455e+00 -9.6066e-01 +1.9211e-01 -2.7695e+00 +2.0769e+00 +4.4859e+00 -3.9824e-01 -8.1948e-01 +1.4612e+00 +1.1603e+00 +6.1883e-01 -2.8042e+00 +1.0098e+00 +4.0133e+00 +1.2027e+00 -2.1247e+00
121644 +2.485500531e+02 +2.485500531e+02 -2.135399469e+02 -2.135399469e+02 +5.5319e-01 -4.1957e-01 +2.1988e+00 +6.4858e-01 -5.2576e-01 +6.9333e-01 -7.5310e-01 +1.1641e+00 +1.7130e+00 +8.2706e-01 +1.9612e+00 -4.5731e+00 -1.1693e+00 -2.9294e+00 +1.3905e+00 -4.5553e+00 -7.6511e-01 +2.2899e+00 +1.3591e+00 +3.6343e+00 -1.5394e+00 +1.9900e+00 +2.0787e+00 +1.4521e+00 +1.9156e+00 -1.5144e-01 -3.2682e-01 -2.7695e+00 +2.2139e+00 +4.5001e+00 -6.3193e-01 -8.1948e-01 +1.4710e+00 +1.5312e+00 +6.2099e-01 -2.4098e+00 +9.9137e-01 +3.4926e+00 +1.7903e+00 -1.6505e+00
